f(a,b,c,d,e,f) a b c d e f
4874247872 39 263 69 641 64 916
9577513017869 388 941 20 113 479 748
31599558600523 501 435 15 386 303 83
416048300238126 839 752 50 127 539 245
368779682190591 819 737 451 602 411 769
1259091810145 263 169 201 989 755 738
8175401513263 377 865 440 231 405 345
91964885412 154 278 855 834 982 291
583390300111 225 288 519 258 3 448
9508669139145 394 344 315 336 676 888
927365214380739 985 621 191 976 669 459
459737827297983 856 622 145 381 957 38
210001954826 5 677 399 333 49 277
99000426235 128 505 735 791 977 849
1331178342453 266 117 894 725 812 603
132031554009954 667 352 838 187 686 230
30965860899412 499 406 386 686 866 921
141167713635860 676 176 699 770 448 789
814200106889 132 938 8 7 203 423
87164686817592 613 883 641 455 173 671
220708232751355 739 742 645 577 282 826
749873741981582 944 686 565 17 181 69
30326723111243 497 235 211 877 449 966
8771052064502 385 748 885 252 798 936
116952870044520 651 411 204 852 452 388
749689942709130 944 440 5 26 385 620
525931772432 171 785 233 825 464 4
380052348079093 824 653 740 287 538 363
607359576773418 905 730 555 916 330 422
19397722990544 454 576 14 990 229 869
55847400861870 561 728 524 376 43 218
83845570235642 609 525 145 305 848 440
66775125821299 582 36 323 269 759 490
201689239050260 726 13 559 632 286 284
55578870291760 559 999 699 172 161 726
30618403601164 497 737 678 546 884 668
180435812448906 710 337 274 886 241 842
706223021593 88 915 1 329 833 639
1037305574288 196 930 103 812 590 637
684552510776214 927 339 763 99 424 990
7915686524935 375 841 692 336 779 372
9861987682095 397 173 855 220 751 701
120562356284170 655 200 530 806 317 672
132258983308 64 602 533 768 670 267
47715561481914 544 520 368 787 934 1
106606273767 157 326 426 928 158 724
801065871067 210 792 930 849 741 781
11070722167 102 74 42 844 584 219
555321351783189 889 462 433 593 293 455
906159899882 138 962 695 219 869 865
188200418444799 716 395 674 436 290 896
258997035831637 763 796 987 194 672 75
258927675353 81 711 480 582 50 879
173893423506 177 117 274 71 818 63
54100696721559 558 251 14 906 537 91
7428733333498 368 908 133 590 71 610
116542080602 9 585 832 744 188 364
124286894618537 659 7 792 887 799 239
182978081137518 712 28 724 524 544 386
782107174084598 952 619 177 610 793 475
639177938767 208 707 24 252 186 584
23812207012981 472 788 157 916 452 738
137039965191089 672 150 613 844 748 262
567881821364630 893 178 500 388 264 429
44655049109846 537 155 873 710 602 69
336295028065453 804 764 153 459 299 832
5661075859664 348 864 220 736 445 499
486226883485 170 766 346 701 890 94
748204472737 237 148 27 736 587 924
2479388290 72 153 152 57 252 876
5896351652390 356 650 614 505 821 832
5559214509899 354 110 568 346 510 451
342368723585777 807 563 940 588 839 582
637868739439834 914 162 574 828 426 444
283207742533090 777 81 291 155 244 484
8627731631383 381 880 660 409 597 476
80529335275 74 529 87 749 948 176
48082174477974 545 116 173 244 309 577
62310490067585 574 170 839 269 328 83
583965086441254 898 295 835 756 9 771
954091305085 237 674 44 870 61 205
474572463934 17 830 230 540 261 276
31250024227045 500 81 266 758 342 320
644583059330 42 896 394 540 359 327
828210611826625 963 367 670 680 740 441
769716910383306 949 96 526 82 52 343
9256166807190 392 143 737 739 319 852
3134365300 41 241 708 72 421 957
340154715577657 806 193 724 703 598 3
208733589649158 731 229 503 668 60 825
74273396999668 594 755 803 54 333 59
57575340682282 565 47 914 384 348 688
51985140807 47 477 239 869 886 123
50387023482956 550 492 208 911 503 358
88443057792 46 546 860 658 635 67
624855418911 176 822 828 520 212 499
15409157937387 434 329 139 492 501 508
710803437945097 934 397 400 620 126 46
1429673384661 235 919 679 363 866 675
691956786177075 929 167 514 600 569 680
4959194058896 346 163 709 785 72 131
99297282021102 629 957 50 620 355 177
40578064961045 526 748 420 261 857 535
31328841230259 500 531 871 392 80 577
313771200579151 793 650 39 596 326 355
19508660661263 453 811 462 814 227 16
997733991342 251 201 530 947 40 303
6491492044050 365 339 399 435 157 291
568103693429239 893 687 156 510 356 135
157539770821801 691 22 217 956 210 241
900332182464 216 810 684 279 975 138
4254014455472 330 764 609 968 97 520
221900661740572 740 23 98 401 782 740
127027156480678 661 958 200 901 369 411
377583437151377 823 331 345 505 476 957
22942596681706 470 300 159 549 17 819
277788170235925 774 279 697 424 403 66
205273843638 183 78 42 949 498 80
750299628170854 944 897 612 349 317 11
7720796153740 374 797 486 222 172 297
417747830717 6 804 473 695 353 654
37187473712 107 391 595 498 237 384
1921238868088 274 784 979 9 420 438
265684731267635 767 699 729 999 388 929
13535779955647 422 625 428 988 312 842
3408183012241 321 54 297 398 773 486
6131325633445 361 134 398 743 883 874
2434045673768 300 253 372 380 150 5
1311338660874 253 724 109 190 49 195
1879003109470 281 597 242 224 256 796
267748058290 193 72 400 82 33 126
25446492172 70 395 833 419 233 432
651949332731227 918 161 233 349 43 363
24659553253 96 359 471 277 693 257
451591198481848 853 171 809 786 82 535
660781558528 223 575 164 633 860 11
798526901392136 956 134 539 747 440 56
195160464776020 721 753 611 891 344 234
54176218159 132 346 613 402 362 704
1215278884707 261 254 359 371 248 810
33243710721 5 427 54 73 111 635
953253437647 196 903 963 968 684 85
1913493314393 286 1 242 390 148 166
1626899506709 276 401 807 516 608 551
157978544679138 691 814 646 252 678 677
66433168767026 580 945 119 654 905 1
802714889363427 957 247 892 848 41 188
631751088595914 912 955 820 858 786 813
263927902981773 766 675 549 618 177 926
7515910976893 376 165 195 530 698 539
7054991658 91 199 910 959 683 364
8370942947101 384 387 967 199 191 989
10897647198384 405 215 884 519 608 611
184269610695260 713 226 323 372 67 519
670260344357905 923 776 7 561 874 994
145417748882718 680 396 584 999 327 240
881305431750468 975 677 689 351 437 833
408348897193769 836 31 102 304 233 743
46417805559638 541 523 626 874 513 85
70288299592224 588 28 835 375 627 273
2583890396208 301 581 939 987 530 488
3524388143538 323 307 586 797 630 323
16120281694256 438 97 226 415 155 413
104430571019759 636 780 77 418 949 749
14029553220232 426 7 512 800 682 701
757627870339295 946 146 53 665 521 154
274212384321234 772 138 191 454 217 866
473239317058948 861 516 116 936 122 949
57372915625529 564 743 603 417 664 450
5034587657280 347 247 378 928 986 930
24703746589302 477 314 63 111 873 992
190058602011106 717 867 830 980 764 284
149735033761171 684 349 341 924 890 153
872539134194841 973 816 350 382 325 305
262844930369 141 675 783 375 670 685
761680907165498 947 449 20 441 283 66
850479413668 97 958 736 956 441 574
1641631317542 263 787 647 960 159 742
368498708246485 819 347 810 48 19 38
3520769586724 323 267 267 567 108 848
863545503943084 971 783 42 468 859 73
79694516925 126 468 327 185 464 107
201008931668 162 547 455 142 394 994
357386588369658 814 340 221 788 8 899
5577018553845 352 645 321 894 279 176
6850631548387 360 947 632 558 695 621
812037766193 241 43 985 974 41 801
25019658807196 476 874 478 417 693 686
15396809144102 434 71 871 555 281 472
769031294085 136 922 516 392 338 219
443343090498 213 265 253 133 986 738
234587921613117 748 810 87 229 666 757
28248366960102 490 171 235 539 470 887
73956457400544 594 294 40 460 881 883
10072669387758 393 914 321 970 74 866
265448695344009 767 220 327 535 420 230
2716926465186 292 878 544 579 383 720
495695993390489 869 605 997 998 467 23
1567289526 16 199 126 931 687 507
66805055155313 582 417 698 344 32 576
699756476348780 931 752 1 430 163 521
534024266174 220 374 967 652 395 814
135012472212201 670 50 355 116 857 103
2122598385186 292 43 613 136 848 566
28246612672253 490 85 988 497 815 588
1879316975562 276 726 392 308 308 82
2710325329375 304 581 44 211 471 132
7159322555263 372 434 163 841 105 696
377574526409857 823 242 723 368 76 41
43928702421133 535 562 927 745 929 731
232582163535 185 355 17 824 611 763
1501572650913 272 336 94 166 814 69
754277996852354 945 897 965 332 361 280
194993435163643 721 627 676 569 528 80
59205828816531 568 540 574 644 878 665
170645281714592 702 633 308 724 386 841
799165508748632 956 894 171 257 318 796
1935117805794 257 950 816 559 487 187
-15972716 2 60 307 272 792 631
111665203554 162 122 511 654 884 559
16214594578 110 136 615 703 75 159
470493091384775 860 507 74 384 959 255
20599659306296 460 241 227 279 396 143
7850195239505 379 420 900 691 800 115
686753008946 233 147 757 608 964 193
7149946253203 368 796 803 702 227 877
960761073120505 992 596 179 868 393 695
157568980366664 691 415 773 677 170 658
105055095766 117 538 865 646 229 23
163864452416943 696 858 374 163 246 286
12239014970484 414 527 297 613 314 365
22315765423877 467 568 536 702 999 349
16119492596962 438 10 893 920 18 813
108216988390650 641 192 340 101 795 57
165682232017969 698 28 766 675 839 927
338523373227710 805 830 232 584 889 280
610471138137282 906 430 626 718 269 895
7735262228847 370 946 201 738 799 855
4768599841507 343 381 322 997 372 522
1263569442745 206 972 247 335 789 412
1096582710975 238 760 876 603 96 484
35529670641724 513 181 895 638 726 821
190849530330285 718 419 823 626 432 705
784731660066 94 939 340 940 500 561
568688289193 223 366 900 457 802 655
30179696884 16 420 979 905 620 522
785118464028 72 941 963 83 486 813
59145757782665 568 398 685 401 423 182
299902367716 50 740 651 569 981 617
7025553037798 370 550 704 478 141 843
321813353248325 797 694 808 631 616 937
516042113582711 876 665 2 760 990 968
2319109076139 289 742 177 843 986 998
9615550068944 391 831 223 460 337 42
23341405262 47 392 794 966 312 265
957269296 5 200 863 493 596 729
243702927604014 754 233 885 769 568 257
607079661597354 905 256 736 997 878 814
43898514020272 534 831 189 132 681 583
1884971710519 265 872 418 275 871 924
654031956398 62 899 418 685 553 559
89417831092946 617 62 713 194 355 301
4747956930346 337 796 480 814 60 559
41262215623 125 322 179 184 581 216
31046539070317 499 573 203 38 800 166
10074084489088 392 951 178 131 373 303
430181843883 209 422 677 499 219 793
491194526974 56 837 535 784 430 598
207307132795625 730 78 399 668 780 320
31072462111064 499 605 638 999 78 935
462281366156788 857 222 154 198 35 106
7004326091168 369 636 785 348 73 507
123353840616946 658 285 181 383 317 594
6478641882567 365 152 622 264 445 765
436316798721 179 709 516 990 607 560
396302199494194 831 375 655 818 145 830
75208740123075 596 290 872 105 410 432
747058265146 237 33 874 977 696 219
376299266242 193 574 343 229 100 751
677290386228771 925 567 366 933 324 164
1329101456322 264 465 343 298 672 510
49464770877540 548 460 212 41 756 903
114255906501863 648 178 365 38 745 381
61528832265 144 38 731 469 216 111
3806911987006 328 325 853 806 863 821
245322888416420 755 208 110 857 63 929
77463670786246 598 998 988 196 297 41
872804624916 231 681 263 241 260 590
26512589652 105 344 633 428 570 270
1892317718996 272 797 90 312 142 229
290643819643197 781 516 240 377 477 906
802711507156136 957 128 861 887 602 15
6788902432920 368 447 252 669 601 609
8251747417575 383 323 738 777 785 901
1127572492778 210 921 705 981 326 15
16727083937494 439 806 219 999 404 855
3251903468538 318 110 508 667 365 450
124799461395295 659 846 564 717 362 405
648405009255281 917 124 892 169 920 747
355441395779794 813 713 793 428 560 609
703254713555335 932 482 733 261 333 170
472046898148 166 767 442 242 42 655
10627516010362 400 789 254 964 620 401
479184165029 180 734 313 405 462 923
215967551418296 736 21 656 143 989 923
90071064175803 617 899 672 30 686 277
555380462065276 889 569 616 127 748 727
20638522877982 458 835 305 501 435 278
864527253683 182 903 380 970 813 187
45305215503984 538 695 829 121 124 735
2093241653403 277 825 929 879 873 958
102541472448448 634 572 441 248 878 163
238292733511976 750 997 199 227 18 249
482261461147 190 696 194 492 942 41
21047668491001 462 163 997 450 175 756
430885468590070 845 528 339 949 124 435
31934621842909 502 485 900 986 819 447
46309918912222 540 792 352 452 153 129
66260629673357 581 489 174 905 425 509
7972557421953 380 471 557 626 494 245
17668554665405 446 384 689 83 597 582
1144888893737 258 223 897 81 787 933
620612820594261 909 215 622 681 310 944
402581301521 201 523 682 418 763 66
791582623624 194 848 686 367 304 769
44913930028962 536 906 905 464 122 929
148779093957525 683 623 813 496 180 362
154406084474 173 78 841 239 21 386
26389850654328 483 567 564 485 83 140
74023231665445 594 522 129 361 508 785
425882851437529 843 622 721 255 615 121
527738856397626 880 297 944 848 623 858
127258544073825 662 584 345 66 686 730
3048359493568 310 657 957 707 988 165
37232919220651 516 899 877 881 464 462
5414124410991 345 852 743 53 156 348
368525021771221 819 448 119 110 473 82
183736211122089 712 933 15 898 238 375
63329236846860 575 830 637 882 458 998
590505755795712 900 355 502 828 112 155
396453598558 93 790 160 552 20 293
45282396469 131 287 434 131 631 399
4478597606079 339 199 445 681 922 701
247098225165418 756 621 774 376 475 734
761729860326396 947 548 837 237 97 392
93431725015013 622 759 855 592 542 61
125864234131 163 329 971 844 160 614
778284061686115 951 806 256 338 292 454
19355174688656 454 510 500 790 11 831
63956361500843 577 189 837 158 278 162
13543084909508 423 149 109 878 150 765
913834991531858 982 899 737 377 149 52
346544950244807 809 342 522 45 437 628
15937028140291 437 86 366 178 871 365
86593721005972 613 438 491 604 742 768
904817091509228 980 973 103 606 988 920
156094370437359 689 952 423 730 728 3
507073712201017 873 89 590 733 464 986
741813666981620 942 513 735 215 172 815
543649932286660 885 932 599 754 914 290
311943549373632 792 754 432 932 333 447
14700875520809 430 75 75 393 801 865
507074326908666 873 181 844 898 59 579
2197046544838 294 184 856 192 922 780
154159191528823 688 316 673 540 868 728
3251968946775 305 885 942 983 468 962
6078146858523 353 879 78 9 250 942
438737084598508 848 691 871 571 658 261
985177847084688 997 545 475 228 229 724
1415515169 55 196 826 704 178 832
336727514898818 804 938 980 386 529 543
707399603454055 933 804 295 515 769 197
408464349352034 836 583 417 89 276 885
449008943793720 852 494 847 772 244 799
115139502172369 649 124 196 802 673 805
790950429119285 954 928 311 389 50 197
3913290062194 330 65 644 25 667 861
124867437998374 659 873 926 826 189 195
430486200 35 173 803 29 670 212
423580541724045 842 778 628 434 415 460
83220732739081 608 609 971 425 71 267
204519397733781 728 438 638 204 219 726
105710851777206 638 253 542 709 973 363
30730250493304 497 799 996 889 704 589
1008503090390 179 953 474 929 713 592
416102089258418 839 782 723 158 173 379
1843562815494 257 922 617 129 280 85
619121759590 227 358 351 831 544 963
504191132684027 872 349 70 452 614 728
66774883214274 582 1 650 513 237 91
7539176518426 376 395 701 28 355 143
267231375127665 768 473 172 104 705 295
114442260200957 648 658 530 248 338 107
8316056585533 382 653 170 139 657 24
501417229901583 871 595 472 538 215 902
961916645736 221 812 94 388 388 107
3057786793871 309 701 898 565 357 391
219086966744702 738 641 298 789 159 17
186876971756833 715 324 239 825 438 38
359575106350291 815 194 484 559 874 891
184359862384835 713 552 261 528 848 631
8676064556228 384 756 174 406 345 781
13111375075605 417 842 625 165 607 305
1347860089721 265 450 192 326 877 781
234350532910438 748 663 523 146 175 55
11652608271499 409 675 176 880 248 473
15894592081822 433 906 368 670 785 110
815563592110489 960 661 176 245 986 793
2908991335411 311 1 736 278 235 602
3281552229550 307 863 555 303 581 873
1729550432937 274 656 240 730 399 288
46792968228253 542 376 530 180 400 65
324304700039959 798 915 877 706 265 528
397958798247 125 779 934 389 941 15
4395645033033 336 580 217 445 302 423
8041504969055 381 341 698 364 90 131
319591919594110 796 391 988 189 360 696
14701567335929 430 168 419 703 854 255
11523060713481 407 772 368 979 585 886
704423914675 232 424 169 370 339 167
653186090123 18 899 167 18 843 756
448214616545 56 818 398 980 344 861
15576967739161 435 194 468 472 928 622
22746130470849 469 484 668 443 650 503
492434254118 218 100 294 234 103 397
789408345280 190 858 518 783 780 653
4434267817853 323 979 363 504 968 204
1965931448427 285 541 264 864 731 690
236015157386 185 375 772 216 514 54
600399073449709 903 205 279 808 788 384
1209146020647 231 862 895 636 677 622
666354954954499 922 529 289 279 597 279
121694097246015 656 677 36 58 94 502
14574463829 57 347 807 628 899 907
1193661359745 252 649 158 173 930 521
691983797171658 929 409 691 845 585 989
593777482615991 901 24 681 388 208 359
232617082002396 747 383 946 322 769 613
3307674789621 319 260 618 250 428 376
50787392301920 551 68 642 626 815 640
4746805474416 343 12 911 676 909 183
985093904647009 997 255 378 773 492 514
124303980924873 659 359 275 832 614 842
62499880541 124 427 392 463 580 921
5284541179766 348 652 135 355 94 908
39290359720 101 412 320 692 361 630
75565563675013 595 998 230 912 849 361
100548482402944 631 847 40 861 415 236
25516498324147 480 436 327 605 17 92
396291180867216 831 304 402 124 752 941
6262410592992 360 682 818 925 93 30
153180974416703 687 621 629 514 828 462
5332555721 23 274 677 904 656 775
201747272830539 726 491 639 172 723 826
283930137451 95 725 447 955 499 620
14968757860037 431 557 427 759 550 59
986106476739 92 995 859 125 494 42
927292422479481 985 525 366 684 312 131
16342379923555 437 798 545 605 635 567
62467496553 37 501 845 849 693 178
22485034385771 465 929 406 30 611 240
4784850522951 332 931 120 101 807 490
14879868345786 431 298 843 233 700 393
342345053234754 807 525 90 835 824 663
496176391913 217 350 6 467 144 661
17417512350991 444 635 419 951 375 875
43996669798 134 193 841 980 672 42
415728605394927 839 100 58 857 700 283
15947676660582 437 323 613 80 134 567
251889590380735 759 167 59 903 106 985
88775950099031 616 532 382 253 103 491
65254658424006 579 654 435 769 151 406
129611786049 167 30 655 928 275 614
646871401738 77 896 704 161 597 631
51305962528231 552 486 174 722 322 763
28079526937 13 412 902 108 45 763
580581316669 222 451 210 213 92 931
371578828999 205 318 887 698 288 615
3625705449954 325 53 595 105 136 982
21290413044919 463 342 103 470 703 634
11167737040541 407 41 564 976 545 596
88049423217280 615 517 686 841 812 587
346531256801918 809 64 556 907 356 6
109937841007173 643 391 59 505 161 282
3886813840843 317 910 242 993 766 215
2637155639031 297 756 739 899 478 520
908552819159 122 969 496 988 327 627
688406679035348 928 639 111 314 306 950
12017351491136 410 811 953 64 21 387
287016211604 81 730 768 604 816 615
582884792697 152 842 959 170 296 982
80425213715967 604 443 450 831 884 227
449011277986471 852 498 609 561 306 85
1905227204283 284 492 965 183 373 332
7062106354 93 109 330 89 557 854
5597747830175 353 585 816 354 72 627
738229736201068 941 802 385 914 104 358
1057876415875 250 534 31 214 769 347
741849579477936 942 569 363 934 380 416
23179661085065 471 127 499 100 441 31
790218353563348 954 316 760 395 207 986
83084159767092 608 91 163 955 620 535
270797954568377 770 588 36 768 382 347
135809945940818 670 945 388 773 159 333
9058307135673 385 880 446 202 682 700
114343767335291 648 546 385 418 52 22
47543959428581 542 937 41 478 310 521
990857669149886 998 951 577 57 596 497
5178154425894 349 157 333 734 906 341
120723485760899 655 635 214 137 739 367
46251864924366 540 761 265 550 657 143
17646833987093 446 24 673 106 460 992
368581464569703 819 559 973 104 812 644
19303658528086 454 358 746 350 672 80
30118251670917 496 561 861 189 360 932
6392589486737 364 225 397 83 532 446
5346580966910 349 642 959 487 141 716
3861197033969 329 285 126 397 109 565
607128311121605 905 481 994 681 694 68
47888129153038 544 704 107 971 953 477
5776744241093 354 683 492 268 108 60
16495645348 34 359 543 393 79 298
419107769104336 840 973 777 626 756 946
92355351288117 621 189 744 910 590 459
100083454590497 631 473 741 828 757 341
218917925229927 738 27 626 482 871 341
45515633151068 539 391 871 87 369 63
227968879384196 744 277 557 381 703 140
12032103596166 413 360 752 321 852 708
495745613939592 869 654 696 395 594 134
10843654662385 404 534 130 830 198 997
648570080393882 917 637 370 573 204 387
6729181175535 367 517 382 814 628 933
120092907223002 654 819 744 592 277 772
122160345137 165 46 522 41 959 204
1438954299681 255 775 13 752 485 641
72712419475448 592 85 347 232 450 832
688327735320 153 882 879 298 547 145
6648176820976 361 848 9 224 819 45
3463708709378 322 224 754 729 262 843
231144125760942 746 563 361 478 368 40
686715364771 233 1 165 229 133 140
886553293081726 976 982 338 470 786 590
965496502557263 993 316 370 113 468 753
193507824721695 720 356 79 105 324 609
19524064857614 455 390 420 312 199 728
13795545072664 424 551 388 958 31 922
469124631952 210 498 925 29 462 570
8970284400868 389 501 384 249 733 40
94250705502334 623 795 334 617 962 491
313610232997676 793 364 255 130 832 880
1862600670306 263 882 947 614 443 53
93650387 41 82 407 375 612 166
36747529225278 514 966 592 919 210 677
899127893779 163 941 231 846 790 130
2848521983722 292 923 442 576 978 783
115169812422038 648 978 78 610 840 916
41433316834948 529 288 420 841 1000 322
334975024730 15 761 741 676 84 975
498456045283346 870 433 302 774 743 316
163322329313360 696 35 621 578 226 16
955853469630303 991 476 848 292 463 13
75869780766847 597 431 411 581 171 748
154149523974721 688 27 119 12 383 876
234202588079829 748 461 318 361 711 780
23109730023179 470 647 161 852 208 519
307705056301660 790 47 838 781 752 918
379920980818454 824 473 136 16 988 841
168126252467283 700 488 772 799 396 1000
44499306693116 536 713 317 429 857 506
29215991764370 492 789 647 998 158 564
1469782384913 264 658 400 886 292 615
8960536421834 385 842 926 84 266 339
169385085133153 701 578 773 77 89 347
336035175473534 804 534 777 514 145 948
298542828965 188 503 684 714 237 269
980494427981274 996 761 680 839 156 662
14977912061946 431 570 612 593 165 965
382698250749848 825 848 756 725 931 967
4206130899 84 70 2 560 451 472
3626070938279 325 126 447 861 965 575
103244483179502 635 55 755 429 246 202
14073384352773 424 780 581 609 422 59
2392198742648 297 534 276 501 882 248
624447922305920 910 803 113 958 841 537
361911274805503 816 596 466 64 593 310
15060027126165 432 350 965 677 324 857
2418480292157 292 738 994 663 711 599
2269452796290 270 956 895 108 729 732
1848271226233 284 165 94 159 159 450
267641189250 182 512 916 420 357 601
120426793864244 654 941 880 199 829 831
141176212084147 676 312 711 175 846 845
995009856973077 999 51 519 233 85 918
100954317148374 632 595 86 579 493 301
370915961929 204 369 976 277 495 388
79073667924732 602 308 47 966 695 366
296197224816941 784 186 904 969 138 458
298092383596950 785 217 758 550 676 690
163404216011413 696 536 962 912 81 956
803123287843 240 288 266 116 917 770
12620039292204 411 972 561 276 564 138
206576788746692 729 910 453 630 737 353
115181305866765 649 454 767 262 239 222
3252006172962 315 623 129 567 955 613
688251044997892 928 330 916 469 264 87
46343249742334 541 90 365 48 93 617
332600592269507 802 947 590 929 485 580
457051107347814 855 613 92 500 56 210
40237483302996 524 925 202 569 892 694
73393054770223 593 504 434 891 416 971
871892523104 68 966 699 124 225 950
99381070130 5 562 722 188 769 760
4092693839387 325 827 991 658 338 496
3253520349478 318 201 36 748 830 187
95505238981 143 435 461 818 116 660
150618827337 172 103 312 459 895 798
98259563796 121 520 926 824 411 736
171702260885766 703 18 623 914 140 360
426150791990 22 808 441 847 684 452
175397447286149 706 39 461 9 897 207
94606060208378 624 35 955 322 129 553
389931953121251 828 931 718 684 617 693
782008863323469 952 470 670 134 117 186
2539228925401 302 409 944 228 235 329
498421101157013 870 130 472 591 10 460
83916560549416 609 620 931 762 425 671
1000042810424330 1000 456 753 733 835 443
854316739622080 969 89 128 23 702 417
40137789420 78 440 613 61 839 549
23179511271207 471 46 264 791 365 988
699465569404286 931 415 918 237 168 237
37859657096508 519 672 792 910 639 392
153463337275 53 626 805 904 925 702
231735262762 179 468 131 308 545 525
185569542691024 714 286 204 81 801 366
21048001629534 462 136 665 724 969 618
192151403873005 719 127 868 282 177 338
3154838876330 316 261 891 706 33 345
1970884076977 285 550 969 544 572 945
701475522453 234 162 927 673 786 17
1369310440895 264 544 869 560 494 830
29223505882 123 183 371 325 73 331
277929149297707 774 619 483 663 458 628
369213674694914 819 924 50 689 757 193
19157975128970 453 535 482 771 224 25
671835340263 64 905 343 22 653 746
558679186564200 890 723 158 588 179 304
35184371711040 512 70 290 370 438 400
25990228063574 480 845 76 512 538 875
961942449370 72 990 838 866 354 990
733996792840118 940 552 420 230 219 53
490229991780 192 692 15 896 517 14
26840213126600 485 263 212 450 578 14
343176485682155 807 976 56 160 659 369
885728134131866 976 569 461 231 512 807
288250971663 11 733 754 824 933 398
501300649231875 871 306 493 299 541 345
11095297153067 403 826 189 964 562 391
286872921780362 779 198 338 493 550 276
48461759405 125 366 31 843 278 14
77114022992376 599 12 511 642 628 202
225049978356 162 581 780 256 81 466
149728925889089 684 309 754 246 326 796
140126828539268 675 168 235 120 795 177
885651660408884 976 410 201 957 214 938
326118535313388 799 833 392 34 596 726
6567044085592 366 28 813 821 533 803
180848240138 170 444 40 696 833 113
790228953553082 954 377 409 224 677 445
2462249289485 294 718 351 545 843 848
549144341141199 887 543 759 267 346 57
403492340835372 834 262 302 3 318 499
12505642725104 415 666 844 333 857 987
344394641706292 808 60 701 454 341 830
937032180928 225 775 717 998 20 473
268925663899633 769 136 108 525 986 969
47327380630629 543 590 165 510 607 694
2098367889173 280 784 778 32 876 881
379870361005041 824 3 828 683 606 599
159834599788514 693 205 400 522 327 347
528562977602 152 818 670 619 459 116
769779953663241 949 501 266 776 973 838
4824506448804 342 618 489 636 582 747
15416389514 108 164 66 86 705 635
6876820740467 369 437 944 36 28 977
28774370394208 490 852 450 576 515 901
32878716993821 504 774 695 476 488 432
12445887721250 414 730 135 748 433 620
481870143386 217 164 286 431 848 90
494325159956 144 811 574 743 299 73
110785757160070 644 344 427 96 751 586
210180067336205 732 365 645 405 756 112
4838518285390 344 385 855 185 114 617
45963258259020 540 467 931 186 458 946
51885253899 135 298 944 455 258 779
240795372238646 752 746 199 534 107 316
95136896079 156 229 140 546 479 797
5880503565295 358 31 210 982 283 741
533794389152458 882 443 681 827 195 244
8469564711292 385 326 755 272 264 830
109913942498050 643 76 824 164 29 462
34850016889296 511 299 448 926 423 987
74603787890573 595 417 111 840 588 580
222180566294291 740 728 993 96 568 28
33029871003286 505 657 801 452 187 222
401161392568303 833 543 144 818 635 640
145930034091732 680 856 608 685 926 137
50346977319915 550 369 1 873 752 370
193000902 40 103 280 898 754 369
76614721980219 598 614 248 799 225 203
2466793651228 290 803 464 509 945 637
14210951069 29 351 996 294 801 360
18017287515397 446 780 115 892 62 342
773789700871658 950 306 163 987 659 263
258742342979430 763 618 371 978 952 492
564709801835834 892 196 472 145 850 599
8368553244613 384 372 237 548 660 578
1904840177476 252 971 714 39 264 204
5491015770391 353 315 145 957 435 6
272440385474059 771 56 641 436 892 105
863834516953674 971 903 92 670 289 271
722816859188097 937 861 19 916 133 409
19261033204881 451 881 531 626 2 372
92374714935182 621 381 945 575 24 186
194946209652844 721 572 322 989 370 276
1632712986102 277 221 775 743 789 507
4439577285 85 44 107 596 217 294
71438619102 38 517 438 918 456 711
555406888454992 889 602 686 802 349 32
464617411788 96 822 440 120 334 502
4677584888329 332 896 797 690 904 20
3964951904677 316 950 772 646 919 184
10010801453818 398 397 837 549 628 45
2758682099778 302 705 760 609 234 278
44426188980 62 457 476 661 392 470
473173025411034 861 261 346 727 432 669
10327322051859 399 681 731 987 740 903
199032887159990 724 571 133 116 171 35
13865693544554 425 92 553 849 440 721
9256027286241 392 68 523 566 253 481
18145619450 31 367 289 91 113 943
899920968881 246 67 999 534 289 960
726143360766748 938 342 175 959 471 229
4787993561657 342 575 425 668 4 753
2641794121892 287 913 620 381 971 572
77800214798271 600 450 925 92 515 789
63031866997 142 281 979 755 865 363
139399274034 103 598 420 37 172 266
42333471572999 531 586 242 524 25 471
66211442499273 581 299 183 720 490 848
524756395824947 879 358 652 849 582 29
2234100802725 295 61 372 327 571 459
110792242700786 644 378 168 460 32 246
45072827998520 538 138 189 346 182 157
479408204819712 863 921 963 129 445 861
781959978910565 952 67 742 377 538 985
35374741327 31 434 509 165 827 677
17586732661833 441 976 819 432 567 116
485191176529949 865 982 968 902 552 126
184266967575114 713 97 539 826 287 746
115001364342 152 429 187 777 137 918
323245459864 182 593 467 793 651 350
1159614269996 234 823 906 443 771 533
167276142219590 699 797 649 548 775 536
218019394072 70 682 118 472 763 493
102433704517333 634 13 930 550 945 853
9892959963417 397 422 778 748 740 68
677355874057566 925 641 308 700 677 15
955899687175959 991 558 146 858 531 259
16687688462692 439 787 999 218 889 224
475922606755764 862 72 275 962 353 636
307718662940403 790 338 306 278 719 486
262021645223355 765 367 358 354 256 611
462299777004428 857 380 248 735 142 486
104926622778140 637 462 263 318 929 247
587396389192853 899 651 4 27 255 535
638490807672 34 894 693 234 7 868
159947785129 174 171 738 229 473 994
62814918494 41 502 931 156 8 604
26631866743105 481 970 706 644 982 894
33499986647275 507 139 56 710 912 921
107251204245803 639 919 262 160 70 381
643552228446 230 42 440 191 242 317
382181540921455 825 50 335 666 359 180
704315585222 105 912 626 940 698 799
